Period;EventID;EventDate;Seq;MaxExp;Loss
13635;3200026;23/10/2013 08:21;1;3.03493683E7;2.9554147194415215E7
13635;3176533;19/02/2013 20:08;1;8.490752E7;4255.319148935378
13635;3199025;23/06/2013 18:52;1;9.0520791E7;2.954319078247195E7
9761;3200874;26/07/2013 18:23;1;2.86560973E7;4081.6326530613005
9761;3200123;06/02/2013 11:11;1;2.83985869E7;2.9501299313074227E7
13635;3200192;25/11/2013 20:30;1;2.65151E7;3921.5686274543405
3422;3200142;31/08/2013 09:41;1;2.639821E7;2.94778761258841E7
14150;3181647;19/11/2013 07:33;1;2.6369005E7;3773.5849056616426
13020;3200132;21/07/2013 17:28;1;2.591885E7;2.9467262494188577E7
13635;3200232;03/08/2013 20:01;1;2.560251E7;3636.3636363632977
25144;3195078;19/01/2013 17:24;1;2.55964E7;2.944790822462615E7
3422;3200917;26/07/2013 19:28;1;2.2498055E7;3508.771929822862
14150;3200389;21/08/2013 20:40;1;2.245227265E7;2.944728120452146E7
14150;3200086;03/10/2013 03:58;1;2.230240255E7;3389.8305084742606
13020;3200053;21/10/2013 19:07;1;2.2190945E7;2.8878665272404026E7
13020;3200406;06/07/2013 02:25;1;2.19586816E7;3278.6885245889425
9761;3200034;02/09/2013 23:11;1;2.17367936E7;2.8796903504387144E7
9761;3199986;06/08/2013 13:13;1;2.111766785E7;3174.6031746044755
4047;3200073;22/03/2013 23:45;1;2.078824E7;2.878916928308825E7
9761;3200002;12/08/2013 21:27;1;2.05728563E7;3076.9230769239366
13020;3200083;07/05/2013 20:06;1;2.04381517E7;2.8781842126068242E7
13020;3181783;09/05/2013 14:48;1;1.9618075E7;2985.074626863003
9761;3200962;07/08/2013 05:29;1;1.885439E7;2.8774890720690288E7
25144;3200876;04/11/2013 15:31;1;1.82071731E7;2898.5507246404886
9761;3200961;18/07/2013 13:43;1;1.769267585E7;2.876200518877018E7
3422;3200035;22/04/2013 17:06;1;1.755502335E7;2816.9014084525406
3422;3200902;28/06/2013 05:13;1;1.732155775E7;2.8750318310982175E7
13020;3199056;22/06/2013 19:19;1;1.7200825E7;2739.7260273955762
14150;3200871;19/11/2013 22:33;1;1.7126505E7;2.858434853191381E7
3422;3200871;22/06/2013 17:25;1;1.7126505E7;2666.6666666679084
13020;3200881;12/10/2013 09:13;1;1.700063745E7;2.8083015321766242E7
13635;3200198;30/07/2013 03:37;1;1.655711105E7;2597.402597401291
14150;3200294;30/07/2013 04:26;1;1.647595135E7;2.8020690273560517E7
14150;3200327;24/03/2013 18:56;1;1.530168575E7;2531.6455696187913
25144;3200044;26/08/2013 14:36;1;1.514116095E7;2.7999459786741648E7
14150;3200044;04/12/2013 01:21;1;1.514116095E7;2469.1358024701476
4047;3200202;13/08/2013 23:33;1;1.471059585E7;2.7987523281738132E7
9761;3183117;25/04/2013 23:53;1;1.43655488E7;2409.638554215431
14150;3199985;26/05/2013 19:44;1;1.431101185E7;2.7976671913553122E7
13020;3200097;22/06/2013 12:51;1;1.36930829E7;2352.941176470369
4047;3200020;03/09/2013 15:07;1;1.356861E7;2.7795445494202703E7
14150;3181654;26/04/2013 13:13;1;1.3553835E7;2298.8505747132003
13635;3200215;31/07/2013 13:04;1;1.3539845E7;2.721126776190909E7
13020;3200062;05/10/2013 04:57;1;1.3258336E7;2247.191011235118
14150;3200701;18/07/2013 18:41;1;1.29198272E7;2.6944493603127558E7
14150;3200377;23/08/2013 23:19;1;1.29119091E7;2197.802197802812
13020;3193059;22/01/2013 10:04;1;1.282036865E7;2.6883309132619042E7
14150;3200779;26/06/2013 20:07;1;1.25457293E7;2150.537634409964
9761;3200244;10/06/2013 16:18;1;1.2156815E7;2.6865827855330896E7
25144;3200885;07/05/2013 10:34;1;1.1787435E7;2105.2631578929722
13020;3182997;23/12/2013 11:13;1;1.17658189E7;2.6861894567941066E7
3372;3164909;03/10/2013 22:50;1;9.19975115E7;2061.8556701019406
3372;3197054;25/07/2013 06:02;1;3.3387775E7;2.5918525451553192E7
3372;3179857;13/04/2013 20:38;1;9.24474E7;2020.202020201832
3372;3199977;03/02/2013 04:37;1;1.590114E7;2.5681532910108104E7
3372;3165965;06/03/2013 23:14;1;8.90664E7;1980.1980198025703
3372;3200212;23/06/2013 21:39;1;1.3537685E7;2.3967711298887122E7
3372;3199993;30/08/2013 20:06;1;3.78066867E7;1941.7475728169084
3372;3200325;22/11/2013 08:44;1;1.351924865E7;2.3858822938253637E7
3372;3200180;23/01/2013 16:19;1;2.99883187E7;1904.7619047611952
3372;3200939;22/04/2013 16:35;1;2.13834125E7;2.3829324237965323E7
3372;3171518;04/02/2013 00:22;1;2.277657E7;1869.15887850523
25144;3200074;13/10/2013 16:20;1;1.0317824E7;2.341958791741742E7
14150;3200297;01/08/2013 20:40;1;9741330.55;1834.8623853214085
13020;3200491;01/06/2013 03:28;1;9723560.3;2.3130955656265356E7
25144;3200923;15/05/2013 14:30;1;9567161.6;1801.8018018007278
4047;3177817;22/02/2013 18:35;1;9343132.15;2.3122740185328186E7
25144;3200427;12/10/2013 04:24;1;9046772.5;1769.9115044251084
25144;3200394;23/10/2013 12:56;1;7898677.1;2.032153619409673E7
13020;3187473;29/03/2013 18:29;1;7676570.0;1739.130434781313
25144;3200030;04/09/2013 23:22;1;6036839.05;2.0277980337733924E7
13635;3200057;14/06/2013 03:47;1;5665422.1;1709.4017094001174
13020;3200116;23/08/2013 16:15;1;5282888.65;2.01405100151372E7
14150;3200219;25/07/2013 19:44;1;5172144.0;1680.6722689084709
25144;3200379;06/06/2013 10:28;1;4880175.5;2.003782357972973E7
14150;3200840;04/11/2013 08:26;1;3952992.32;1652.8925619833171
25144;3200910;05/07/2013 00:09;1;3890542.0;1.982615017780062E7
14150;3184413;06/01/2013 20:56;1;3279461.76;1626.016260161996
3422;3200315;25/04/2013 08:24;1;3243508.16;1.9623946940484747E7
14150;3200330;02/09/2013 11:06;1;3136900.5;1600.0
13635;3185875;25/12/2013 06:49;1;2653427.68;1.906324762762999E7
13635;3176293;02/02/2013 10:54;1;2242887.2;1574.8031496070325
25144;3199961;20/06/2013 01:23;1;1831783.0;1.8764195821621623E7
4047;3191556;20/03/2013 08:22;1;1811069.92;1550.387596897781
14150;3198999;09/06/2013 00:52;1;1706078.88;1.8568179013553016E7
13020;3198990;29/07/2013 01:03;1;1556506.5;1526.7175572514534
4047;3199950;15/09/2013 20:30;1;1547685.0;1.844505528483292E7
9761;3193885;23/07/2013 16:19;1;1523204.64;1503.759398497641
4047;3198997;19/07/2013 21:08;1;1513568.64;1.770351231958451E7
3372;3193564;21/09/2013 14:51;1;1482949.12;1481.4814814813435
4047;3192037;15/11/2013 23:02;1;1414024.8;1.7013014518759936E7
3372;3200825;16/07/2013 18:43;1;1397557.5;1459.8540145978332
3372;3200832;29/07/2013 02:03;1;1263231.44;1.6427748203728555E7
14150;3192034;25/08/2013 18:44;1;1250182.96;1438.8489208649844
9761;3200814;20/09/2013 11:34;1;1216070.56;1.5962345814167956E7
13635;3193549;30/07/2013 20:07;1;1185660.8;1418.4397163111717
13635;3194547;23/01/2013 00:20;1;1177691.92;1.583701004468919E7
3372;3200826;26/07/2013 03:03;1;1174011.68;1398.601398602128
13635;3200819;28/06/2013 09:57;1;1137901.84;1.5625293491058558E7
3372;3194877;04/07/2013 01:41;1;1074943.76;1379.3103448282927
13635;3200810;24/06/2013 01:37;1;1058765.44;1.5515322462884117E7
3422;3200795;20/07/2013 12:49;1;1012812.72;1360.5442176871002
13635;3198963;29/12/2013 07:39;1;1007060.08;1.5447256814353542E7
25144;3194879;22/05/2013 19:07;1;991898.0;1342.2818791940808
3372;3192051;19/08/2013 13:50;1;972446.24;1.5446255995945945E7
25144;3183998;27/11/2013 10:07;1;957179.36;1324.5033112578094
25144;3200824;28/09/2013 03:19;1;881638.64;1.5331769753805831E7
14150;3197984;10/08/2013 18:24;1;874713.12;1307.1895424835384
3422;3198958;09/09/2013 05:24;1;874713.12;1.4930864512575816E7
3372;3171966;01/05/2013 16:58;1;801058.96;1290.3225806448609
25144;3200804;07/09/2013 03:57;1;768810.72;1.4856786650801456E7
3372;3200804;12/09/2013 07:24;1;768810.72;1273.8853503186256
13635;3200784;13/02/2013 05:55;1;747374.72;1.3797115958208177E7
14150;3178665;03/04/2013 02:38;1;736498.88;1257.8616352193058
25144;3200775;06/07/2013 14:23;1;693664.32;1.3651598088972973E7
25144;3200799;25/07/2013 19:25;1;661992.32;1242.2360248453915
13020;3200783;14/07/2013 18:17;1;642415.56;1.365084027310961E7
13635;3194053;18/04/2013 17:12;1;546201.48;1226.9938650298864
3372;3182483;04/02/2013 12:47;1;545818.36;1.3261936710888926E7
3372;3162637;30/12/2013 19:00;1;462537.1;1212.1212121210992
13635;3194042;23/07/2013 01:31;1;424351.65;1.295018439087724E7
3372;3194042;30/01/2013 19:41;1;424351.65;1197.6047904193401
3372;3178337;05/04/2013 03:42;1;418806.28;1.2900354967642857E7
4047;3196990;04/08/2013 09:58;1;413966.7;1183.431952662766
14150;3200771;28/09/2013 22:13;1;413966.7;1.2342714168224165E7
3372;3196999;10/05/2013 07:24;1;396150.4;1169.5906432755291
25144;3194211;20/09/2013 09:14;1;386947.95;1.2229914392394722E7
13635;3196053;22/06/2013 17:36;1;291735.06;1156.069364162162
4047;3197009;25/10/2013 18:57;1;287892.7;1.2216009590074558E7
3372;3200101;12/07/2013 21:15;1;269346.58;1142.8571428563446
13020;3200184;01/05/2013 11:09;1;267213.72;1.2202826890540542E7
3422;3197014;29/06/2013 04:51;1;259360.26;1129.9435028247535
3422;3193199;15/05/2013 00:18;1;235303.32;1.1948567009972671E7
14150;3200408;22/04/2013 09:25;1;197147.66;1117.318435754627
13020;3200525;29/05/2013 05:20;1;197147.66;1.1642975809153153E7
14150;3200240;16/08/2013 09:00;1;197147.66;1104.972375690937
25144;3200408;16/06/2013 23:22;1;197147.66;1.163532893359103E7
14150;3197028;05/07/2013 17:32;1;181236.68;1092.8961748611182
4047;3195082;07/12/2013 23:47;1;166779.7;1.1552342293630436E7
3372;3200730;28/09/2013 01:21;1;166779.7;1081.0810810811818
3422;3196076;28/05/2013 19:31;1;166779.7;1.1304391184693113E7
3422;3200314;28/06/2013 03:09;1;166779.7;1069.5187165774405
13020;3200252;27/03/2013 09:33;1;166779.7;1.0953507026480736E7
4047;3197025;23/09/2013 16:28;1;158530.05;1058.2010582014918
13635;3195048;20/03/2013 04:59;1;124398.23;1.0620260959672831E7
9761;3195011;10/04/2013 11:45;1;101257.66;1047.1204188484699
3372;3200514;24/06/2013 12:46;1;93596.35;1.060036683868919E7
9761;3200393;15/06/2013 20:48;1;68768.96;1036.269430052489
3372;3200411;11/04/2013 05:28;1;61665.12;9997067.062263874
13020;3200304;29/08/2013 05:27;1;60214.77;1025.641025641933
3372;3175466;22/05/2013 05:55;1;36732.69;9996688.469445644
14150;3200517;25/04/2013 11:17;1;32945.87;1015.2284263968468
9761;3200580;12/07/2013 01:52;1;21621.99;9996317.524967175
25144;3200323;01/05/2013 09:13;1;21621.99;1005.0251256283373
4047;3195055;02/08/2013 20:13;1;24451.65;9995953.999378275
3372;3200618;25/05/2013 20:20;1;21621.99;995.0248756222427
9761;3200416;26/06/2013 06:56;1;11660.8;9995597.672315888
25144;3195056;22/11/2013 22:34;1;10666.22;985.2216748762876
3422;3200640;04/07/2013 22:50;1;6656.51;9995248.332058646
