Period;EventID;EventDate;Seq;MaxExp;Loss
13020;3170617;22/12/2013 18:03;1;9.0917673E7;10440.675
13020;3182997;23/12/2013 11:13;1;1.17658189E7;1519.175
13635;3194547;23/01/2013 00:20;1;1177691.92;989.786
13635;3176293;02/02/2013 10:54;1;2242887.2;0.602
13635;3200784;13/02/2013 05:55;1;747374.72;21.637
13635;3174035;16/02/2013 10:03;1;6.54191922E7;1.3563692799999999E7
13635;3176533;19/02/2013 20:08;1;8.490752E7;159.64899999999997
13635;3195048;20/03/2013 04:59;1;124398.23;1.722
13635;3194053;18/04/2013 17:12;1;546201.48;0.077
13635;3200057;14/06/2013 03:47;1;5665422.1;61.382999999999996
13635;3196053;22/06/2013 17:36;1;291735.06;1.19
13635;3199025;23/06/2013 18:52;1;9.0520791E7;18.605999999999998
13635;3200810;24/06/2013 01:37;1;1058765.44;23.289
13635;3200819;28/06/2013 09:57;1;1137901.84;23.330999999999996
13635;3194042;23/07/2013 01:31;1;424351.65;154.742
13635;3200198;30/07/2013 03:37;1;1.655711105E7;1382.941
13635;3193549;30/07/2013 20:07;1;1185660.8;0.252
13635;3200215;31/07/2013 13:04;1;1.3539845E7;21440.762
13635;3200232;03/08/2013 20:01;1;2.560251E7;4.984
13635;3200026;23/10/2013 08:21;1;3.03493683E7;425715.10799999995
13635;3200192;25/11/2013 20:30;1;2.65151E7;2389.835
13635;3185875;25/12/2013 06:49;1;2653427.68;103.509
13635;3198963;29/12/2013 07:39;1;1007060.08;1595.132
14150;3184413;06/01/2013 20:56;1;3279461.76;49.525
14150;3166634;01/02/2013 06:24;1;4.42103E7;3.53586884E7
14150;3200327;24/03/2013 18:56;1;1.530168575E7;2.765
14150;3178665;03/04/2013 02:38;1;736498.88;145.082
14150;3198031;03/04/2013 16:11;1;6.5512704E7;46976.489
14150;3200408;22/04/2013 09:25;1;197147.66;741.251
14150;3200517;25/04/2013 11:17;1;32945.87;12.963999999999999
14150;3181654;26/04/2013 13:13;1;1.3553835E7;3.7099999999999995
14150;3199985;26/05/2013 19:44;1;1.431101185E7;2.674
14150;3198999;09/06/2013 00:52;1;1706078.88;5.893999999999999
14150;3200779;26/06/2013 20:07;1;1.25457293E7;2.681
14150;3196068;05/07/2013 00:35;1;4.811428E7;147216.82499999998
14150;3197028;05/07/2013 17:32;1;181236.68;79.84899999999999
14150;3200701;18/07/2013 18:41;1;1.29198272E7;1747.417
14150;3200219;25/07/2013 19:44;1;5172144.0;1.4349999999999998
14150;3200294;30/07/2013 04:26;1;1.647595135E7;13545.573999999999
14150;3200297;01/08/2013 20:40;1;9741330.55;29.519
14150;3199006;01/08/2013 22:24;1;7.36988875E7;75359.508
14150;3200952;08/08/2013 03:19;1;3.90516736E7;10.731
14150;3197984;10/08/2013 18:24;1;874713.12;863.198
14150;3200240;16/08/2013 09:00;1;197147.66;11.725
14150;3200389;21/08/2013 20:40;1;2.245227265E7;2235.8419999999996
14150;3200377;23/08/2013 23:19;1;1.29119091E7;204.40699999999998
14150;3192034;25/08/2013 18:44;1;1250182.96;59.492999999999995
14150;3200330;02/09/2013 11:06;1;3136900.5;105.64399999999999
14150;3200846;19/09/2013 00:40;1;7.3549133E7;312210.108
14150;3200771;28/09/2013 22:13;1;413966.7;783.1389999999999
14150;3200086;03/10/2013 03:58;1;2.230240255E7;38860.178
14150;3200840;04/11/2013 08:26;1;3952992.32;1294.8739999999998
14150;3181647;19/11/2013 07:33;1;2.6369005E7;22656.305
14150;3200871;19/11/2013 22:33;1;1.7126505E7;25550.454999999998
14150;3194050;27/11/2013 05:02;1;9.02154445E7;5479.32
14150;3200044;04/12/2013 01:21;1;1.514116095E7;11.872
25144;3195078;19/01/2013 17:24;1;2.55964E7;182593.383
25144;3199040;02/02/2013 03:32;1;8.99259905E7;29442.139999999996
25144;3172689;28/02/2013 00:18;1;7.80148325E7;65.758
25144;3200323;01/05/2013 09:13;1;21621.99;0.006999999999999999
25144;3200885;07/05/2013 10:34;1;1.1787435E7;42707.259
25144;3200923;15/05/2013 14:30;1;9567161.6;13703.928
25144;3194879;22/05/2013 19:07;1;991898.0;30.554999999999996
25144;3200379;06/06/2013 10:28;1;4880175.5;575.015
25144;3200864;07/06/2013 20:14;1;3.519493E7;7.217
25144;3200408;16/06/2013 23:22;1;197147.66;0.13999999999999999
25144;3199961;20/06/2013 01:23;1;1831783.0;0.595
25144;3200111;02/07/2013 02:25;1;4.009049E7;416.374
25144;3200910;05/07/2013 00:09;1;3890542.0;1246.665
25144;3200775;06/07/2013 14:23;1;693664.32;15.777999999999999
25144;3200799;25/07/2013 19:25;1;661992.32;421.88300000000004
25144;3200848;06/08/2013 08:34;1;4.7647095E7;5726.637
25144;3199046;25/08/2013 08:13;1;8.97932595E7;89817.742
25144;3200044;26/08/2013 14:36;1;1.514116095E7;164.752
25144;3196069;01/09/2013 21:03;1;4.24352384E7;112505.22499999999
25144;3200030;04/09/2013 23:22;1;6036839.05;221.56399999999996
25144;3200804;07/09/2013 03:57;1;768810.72;0.196
25144;3200050;15/09/2013 17:33;1;5.6696755E7;4159.273999999999
25144;3194211;20/09/2013 09:14;1;386947.95;125.67099999999999
25144;3200059;22/09/2013 00:19;1;4.173109E7;81206.461
25144;3200824;28/09/2013 03:19;1;881638.64;0.22399999999999998
25144;3200427;12/10/2013 04:24;1;9046772.5;1.7639999999999998
25144;3200074;13/10/2013 16:20;1;1.0317824E7;933.5339999999999
25144;3200394;23/10/2013 12:56;1;7898677.1;1.4489999999999998
25144;3200876;04/11/2013 15:31;1;1.82071731E7;13.467999999999998
25144;3195056;22/11/2013 22:34;1;10666.22;0.26599999999999996
25144;3183998;27/11/2013 10:07;1;957179.36;264.579
25144;3164989;23/12/2013 07:14;1;9.219515E7;1.44702362E7
